Customer_ID,Customer_Status,Age,Gender,Marital_Status,Province,Income_Category,Card_Category,Months_on_Book,Contacts_Count_12m,Credit_Limit,Total_Trans_Amt,Total_Trans_Count,Avg_Utilization_Ratio
1004670,Churned Customer,53,F,Divorced,Dhi Qar,10M - 20M,Blue,24,6,1880223,10905713,27,0.13
1004671,Existing Customer,30,F,Divorced,Salah Al-Din,10M - 20M,Blue,54,1,19028145,5561626,14,0.102
1004672,Churned Customer,48,M,Unknown,Dhi Qar,Unknown,Blue,18,3,12847930,3018960,40,0.149
1004673,Churned Customer,22,M,Unknown,Najaf,20M - 40M,Blue,35,0,13020470,1326711,29,0.016
1004674,Existing Customer,66,M,Married,Nineveh,10M - 20M,Gold,34,1,8383452,10431033,91,0.439
1004675,Existing Customer,31,M,Married,Diyala,40M - 60M,Blue,18,4,1946297,9269250,15,0.164
1004676,Existing Customer,24,F,Married,Duhok,Unknown,Blue,57,3,6231779,9305452,26,0.708
1004677,Existing Customer,57,M,Divorced,Basra,20M - 40M,Blue,32,5,2595261,7915118,95,0.202
1004678,Churned Customer,32,M,Divorced,Maysan,Less than 10M,Blue,49,5,12366953,5668014,28,0.132
1004679,Churned Customer,68,M,Married,Babil,20M - 40M,Blue,21,5,15245435,10302820,14,0.068
1004680,Existing Customer,59,F,Divorced,Basra,60M+,Blue,38,0,23228677,10577567,112,0.728
1004681,Churned Customer,61,M,Unknown,Dhi Qar,10M - 20M,Blue,23,6,7774014,14487252,20,0.13
1004682,Churned Customer,32,F,Married,Erbil,10M - 20M,Blue,30,3,19166297,888689,28,0.145
1004683,Churned Customer,52,M,Unknown,Duhok,20M - 40M,Blue,39,4,15003985,1045946,21,0.051
1004684,Churned Customer,54,F,Single,Najaf,60M+,Blue,22,6,5123271,5002989,6,0.039
1004685,Existing Customer,70,M,Single,Babil,Unknown,Blue,16,1,20558332,8345665,93,0.307
1004686,Churned Customer,54,F,Married,Diyala,40M - 60M,Blue,33,6,17744585,2634029,18,0.159
1004687,Churned Customer,29,F,Married,Diyala,Unknown,Blue,14,5,8842330,6019712,19,0.001
1004688,Existing Customer,27,M,Single,Wasit,40M - 60M,Blue,56,3,24543094,4874491,114,0.592
1004689,Existing Customer,69,M,Single,Wasit,20M - 40M,Blue,49,1,17084934,8205604,110,0.26
1004690,Existing Customer,69,M,Unknown,Dhi Qar,60M+,Blue,49,2,21101658,11883498,20,0.58
1004691,Existing Customer,40,F,Divorced,Diyala,20M - 40M,Silver,31,2,2102611,14584421,21,0.323
1004692,Existing Customer,68,M,Unknown,Kirkuk,10M - 20M,Blue,44,3,19404630,3209518,45,0.769
1004693,Existing Customer,36,M,Married,Babil,60M+,Blue,20,1,23823745,5563762,74,0.206
1004694,Churned Customer,36,F,Divorced,Erbil,10M - 20M,Blue,25,3,5169913,1168962,30,0.082
1004695,Existing Customer,63,F,Divorced,Salah Al-Din,Less than 10M,Blue,29,3,22734036,13960739,19,0.207
1004696,Churned Customer,24,M,Married,Duhok,Unknown,Blue,22,6,16798576,5400624,21,0.139
1004697,Existing Customer,22,M,Married,Babil,60M+,Gold,52,0,14142078,10408393,99,0.687
1004698,Existing Customer,42,M,Single,Nineveh,10M - 20M,Blue,40,6,17939900,2223833,29,0.181
1004699,Existing Customer,22,F,Divorced,Diyala,Unknown,Blue,43,5,22753224,7712077,115,0.611
1004700,Existing Customer,26,F,Single,Kirkuk,10M - 20M,Blue,16,1,5500710,10762372,118,0.211
1004701,Existing Customer,44,F,Divorced,Maysan,20M - 40M,Blue,25,3,4830669,4912658,44,0.559
1004702,Existing Customer,41,M,Unknown,Kirkuk,20M - 40M,Blue,42,1,17932131,5270530,74,0.569
1004703,Existing Customer,37,F,Unknown,Diyala,40M - 60M,Blue,57,0,8256776,14471287,75,0.753
1004704,Existing Customer,46,M,Married,Diyala,10M - 20M,Blue,51,0,18587624,5613033,17,0.222
1004705,Existing Customer,44,F,Divorced,Diyala,60M+,Blue,52,0,24887493,2787391,54,0.242
1004706,Existing Customer,48,M,Single,Anbar,10M - 20M,Blue,32,2,16381238,8699334,53,0.097
1004707,Churned Customer,50,F,Divorced,Babil,Unknown,Blue,59,5,14672130,691777,38,0.142
1004708,Existing Customer,68,F,Single,Basra,60M+,Blue,57,5,9305456,5323730,62,0.145
1004709,Existing Customer,32,F,Married,Dhi Qar,20M - 40M,Blue,58,2,20462560,6538208,95,0.581
1004710,Existing Customer,46,F,Single,Babil,20M - 40M,Silver,21,2,18886968,12730305,35,0.707
1004711,Churned Customer,40,F,Married,Nineveh,10M - 20M,Blue,49,6,4415363,886066,35,0.04
1004712,Churned Customer,50,M,Divorced,Sulaymaniyah,Less than 10M,Blue,36,3,11094596,14366244,34,0.001
1004713,Churned Customer,48,F,Married,Karbala,40M - 60M,Blue,51,4,20634799,10813503,23,0.07
1004714,Churned Customer,41,F,Divorced,Qadisiyah,40M - 60M,Blue,23,4,12094906,656808,21,0.06
1004715,Churned Customer,27,M,Unknown,Salah Al-Din,60M+,Blue,46,4,8272392,11319492,18,0.093
1004716,Existing Customer,57,M,Single,Sulaymaniyah,40M - 60M,Blue,48,1,11595459,6452940,91,0.505
1004717,Churned Customer,55,M,Unknown,Muthanna,10M - 20M,Blue,52,5,24473068,13088585,36,0.162
1004718,Churned Customer,67,F,Married,Erbil,20M - 40M,Blue,14,4,2587795,2475578,33,0.066
1004719,Existing Customer,61,F,Single,Babil,Unknown,Blue,54,2,21560018,14882415,115,0.587
1004720,Existing Customer,38,F,Divorced,Kirkuk,Less than 10M,Blue,55,0,18026744,6960734,39,0.332
1004721,Churned Customer,57,F,Single,Salah Al-Din,Unknown,Blue,43,5,7996213,13036406,36,0.068
1004722,Existing Customer,58,M,Divorced,Diyala,20M - 40M,Silver,28,2,9257290,10018896,43,0.717
1004723,Churned Customer,43,M,Unknown,Babil,Unknown,Blue,16,5,1684330,14205023,37,0.097
1004724,Existing Customer,63,M,Married,Nineveh,Unknown,Blue,22,3,15712967,9748646,77,0.648
1004725,Existing Customer,41,M,Married,Karbala,60M+,Blue,24,0,3880972,10895581,22,0.782
1004726,Existing Customer,50,F,Divorced,Wasit,20M - 40M,Blue,50,0,7544082,5078624,82,0.327
1004727,Existing Customer,58,M,Single,Nineveh,20M - 40M,Blue,28,3,3924513,10409021,79,0.469
1004728,Existing Customer,65,M,Single,Babil,60M+,Blue,36,5,2222806,14006901,117,0.616
1004729,Existing Customer,61,M,Married,Kirkuk,10M - 20M,Blue,46,0,13005656,13088698,48,0.395
1004730,Existing Customer,61,F,Divorced,Anbar,Unknown,Silver,34,2,22426174,6756715,85,0.514
1004731,Churned Customer,57,F,Unknown,Kirkuk,Unknown,Blue,56,5,4784515,8234887,40,0.074
1004732,Existing Customer,57,M,Married,Erbil,Less than 10M,Silver,19,3,15050573,9450596,73,0.576
1004733,Existing Customer,21,M,Unknown,Basra,Less than 10M,Blue,19,2,13103934,4793284,54,0.727
1004734,Existing Customer,23,F,Married,Erbil,Unknown,Blue,28,0,15812786,9710190,69,0.337
1004735,Existing Customer,33,M,Married,Baghdad,40M - 60M,Blue,53,1,15329166,14102806,37,0.162
1004736,Existing Customer,32,F,Divorced,Sulaymaniyah,60M+,Blue,54,0,18010205,1094526,40,0.024
1004737,Churned Customer,59,M,Single,Anbar,Less than 10M,Blue,40,4,2426279,10963775,10,0.189
1004738,Churned Customer,51,M,Unknown,Kirkuk,60M+,Blue,19,6,10826237,5911002,16,0.029
1004739,Existing Customer,65,F,Married,Najaf,10M - 20M,Blue,33,4,9421887,5303926,64,0.49
1004740,Existing Customer,43,F,Married,Basra,Unknown,Blue,52,1,24572655,12094620,41,0.561
1004741,Existing Customer,35,M,Unknown,Basra,20M - 40M,Blue,17,0,1574660,13024078,88,0.489
1004742,Existing Customer,56,M,Married,Qadisiyah,Less than 10M,Blue,34,1,6340122,10738522,28,0.297
1004743,Existing Customer,60,F,Unknown,Basra,Unknown,Gold,56,2,8992525,10609297,77,0.692
1004744,Existing Customer,34,M,Divorced,Nineveh,Unknown,Blue,48,0,24316003,5026535,100,0.677
1004745,Churned Customer,21,F,Single,Babil,Less than 10M,Blue,52,5,2054873,12414929,13,0.101
1004746,Churned Customer,49,F,Married,Anbar,10M - 20M,Blue,37,6,12496724,13443037,15,0.083
1004747,Existing Customer,59,M,Married,Dhi Qar,20M - 40M,Blue,57,1,10877908,9625914,37,0.14
1004748,Churned Customer,32,M,Single,Diyala,10M - 20M,Silver,28,4,5806000,6616347,12,0.066
1004749,Existing Customer,66,M,Single,Kirkuk,10M - 20M,Silver,45,3,2571203,7603414,103,0.461
1004750,Existing Customer,31,M,Married,Salah Al-Din,Unknown,Silver,17,4,12867386,924698,109,0.058
1004751,Existing Customer,29,F,Single,Wasit,10M - 20M,Blue,27,2,5297409,3984095,19,0.1
1004752,Churned Customer,30,M,Single,Kirkuk,60M+,Blue,45,4,17068075,14863311,11,0.011
1004753,Existing Customer,25,M,Married,Muthanna,Less than 10M,Silver,32,3,3874530,8308104,108,0.662
1004754,Churned Customer,42,M,Single,Erbil,10M - 20M,Blue,58,6,9976331,509068,16,0.015
1004755,Existing Customer,52,M,Single,Muthanna,40M - 60M,Blue,49,5,15335228,4775513,98,0.604
1004756,Existing Customer,42,M,Unknown,Duhok,40M - 60M,Silver,21,3,6134644,9505741,93,0.713
1004757,Existing Customer,28,F,Single,Basra,Less than 10M,Gold,21,1,6730814,3337682,68,0.531
1004758,Existing Customer,61,M,Married,Baghdad,40M - 60M,Blue,28,4,15642537,2808234,86,0.73
1004759,Churned Customer,32,M,Unknown,Dhi Qar,Less than 10M,Blue,22,5,10506859,3608176,12,0.123
1004760,Existing Customer,57,F,Married,Baghdad,60M+,Blue,31,0,11757204,10222622,71,0.286
1004761,Churned Customer,62,F,Married,Sulaymaniyah,20M - 40M,Blue,20,1,3891764,7537955,5,0.11
1004762,Existing Customer,64,M,Divorced,Qadisiyah,10M - 20M,Platinum,12,2,20729524,8149979,102,0.327
1004763,Churned Customer,46,M,Divorced,Duhok,20M - 40M,Blue,45,6,8988156,2086394,14,0.029
1004764,Churned Customer,49,M,Unknown,Qadisiyah,Unknown,Blue,49,4,4159251,8872613,38,0.018
1004765,Existing Customer,23,M,Unknown,Dhi Qar,20M - 40M,Blue,20,1,10753343,11408990,39,0.496
1004766,Existing Customer,27,M,Divorced,Kirkuk,10M - 20M,Blue,20,3,17179800,14207130,60,0.565
1004767,Existing Customer,39,M,Married,Nineveh,Less than 10M,Blue,26,3,21172749,12428740,19,0.102
1004768,Churned Customer,59,M,Single,Dhi Qar,40M - 60M,Silver,26,6,14814974,12913180,21,0.018
1004769,Existing Customer,26,M,Married,Najaf,10M - 20M,Silver,21,6,19201538,9061077,70,0.769
1004770,Existing Customer,36,F,Unknown,Babil,10M - 20M,Blue,32,3,12819817,5813505,23,0.454
1004771,Churned Customer,33,F,Divorced,Erbil,Unknown,Blue,14,6,18946733,7776684,24,0.191
1004772,Churned Customer,50,F,Divorced,Duhok,40M - 60M,Silver,23,6,6688330,6764625,18,0.146
1004773,Existing Customer,64,M,Divorced,Maysan,40M - 60M,Blue,27,4,19723382,11739721,96,0.672
1004774,Churned Customer,62,F,Married,Maysan,Unknown,Blue,41,5,1654274,4193401,15,0.144
1004775,Existing Customer,53,M,Married,Karbala,10M - 20M,Gold,22,0,18785915,3123311,111,0.364
1004776,Existing Customer,29,F,Married,Maysan,60M+,Blue,47,1,16871934,7142182,36,0.014
1004777,Churned Customer,62,M,Unknown,Najaf,60M+,Blue,59,0,20057696,12440365,5,0.167
1004778,Existing Customer,55,M,Divorced,Salah Al-Din,20M - 40M,Blue,40,3,13311173,13948491,67,0.452
1004779,Existing Customer,33,F,Married,Nineveh,20M - 40M,Gold,59,2,6784036,13131872,77,0.08
1004780,Existing Customer,23,F,Divorced,Anbar,20M - 40M,Blue,24,4,3575811,13324334,54,0.253
1004781,Existing Customer,35,F,Unknown,Basra,Less than 10M,Blue,45,0,2230789,12209450,30,0.258
1004782,Churned Customer,48,F,Married,Babil,20M - 40M,Platinum,27,5,17604423,2023835,29,0.091
1004783,Churned Customer,27,F,Divorced,Babil,Less than 10M,Blue,53,6,2237515,4970443,40,0.038
1004784,Existing Customer,53,M,Married,Kirkuk,40M - 60M,Silver,40,3,12601166,14074733,57,0.505
1004785,Churned Customer,31,M,Married,Babil,Unknown,Blue,40,6,10773161,6643530,32,0.142
1004786,Churned Customer,34,F,Unknown,Salah Al-Din,10M - 20M,Blue,43,4,20377048,6627909,39,0.042
1004787,Existing Customer,30,F,Single,Anbar,60M+,Silver,16,1,12506814,6294792,74,0.493
1004788,Churned Customer,66,F,Divorced,Najaf,Unknown,Blue,19,4,8634262,3351494,6,0.015
1004789,Churned Customer,41,F,Unknown,Babil,Less than 10M,Blue,42,6,18424513,6190967,6,0.04
1004790,Existing Customer,67,M,Single,Duhok,20M - 40M,Blue,60,2,3986779,692797,24,0.116
1004791,Churned Customer,48,F,Single,Kirkuk,10M - 20M,Blue,15,2,12054113,12181861,22,0.051
1004792,Existing Customer,50,F,Unknown,Qadisiyah,Unknown,Blue,53,1,2090305,3201799,14,0.727
1004793,Churned Customer,45,M,Married,Basra,10M - 20M,Blue,29,6,14836160,10162773,18,0.157
1004794,Existing Customer,45,M,Single,Wasit,Unknown,Blue,19,3,2644944,1907271,112,0.507
1004795,Existing Customer,35,F,Married,Wasit,20M - 40M,Blue,48,0,21882701,12366526,60,0.488
1004796,Churned Customer,68,M,Unknown,Sulaymaniyah,40M - 60M,Blue,30,4,19971251,7179445,39,0.123
1004797,Churned Customer,44,M,Divorced,Wasit,20M - 40M,Blue,38,5,14478276,11480856,23,0.039
1004798,Churned Customer,49,F,Divorced,Dhi Qar,20M - 40M,Blue,41,5,21708683,14760687,21,0.165
1004799,Churned Customer,33,F,Unknown,Maysan,60M+,Blue,50,4,7130803,1573728,14,0.045
1004800,Churned Customer,37,M,Unknown,Kirkuk,Unknown,Blue,43,4,6752900,14550848,23,0.036
1004801,Existing Customer,36,M,Single,Sulaymaniyah,60M+,Silver,40,0,11963792,8196191,82,0.072
1004802,Existing Customer,47,F,Unknown,Duhok,Less than 10M,Blue,12,2,6400386,3343576,87,0.169
1004803,Existing Customer,56,M,Single,Anbar,Less than 10M,Blue,49,5,12617814,8682704,112,0.62
1004804,Churned Customer,54,M,Divorced,Diyala,Unknown,Blue,57,5,11769769,7564491,25,0.095
1004805,Existing Customer,33,F,Unknown,Maysan,Unknown,Silver,46,0,2819346,12508474,37,0.742
1004806,Existing Customer,32,M,Single,Maysan,Less than 10M,Blue,45,0,16129589,9621277,52,0.147
1004807,Existing Customer,50,M,Unknown,Duhok,20M - 40M,Blue,42,0,21172688,3420611,27,0.206
1004808,Churned Customer,61,F,Unknown,Duhok,60M+,Blue,20,5,15142834,13486342,8,0.114
1004809,Churned Customer,42,F,Unknown,Karbala,20M - 40M,Blue,17,5,10317247,8382700,16,0.137
1004810,Existing Customer,65,F,Single,Najaf,60M+,Blue,18,3,6456373,9063854,117,0.677
1004811,Churned Customer,34,F,Married,Babil,Unknown,Blue,53,4,2505340,12202750,18,0.181
1004812,Churned Customer,22,F,Unknown,Duhok,Less than 10M,Blue,18,5,1740578,7247897,9,0.058
1004813,Existing Customer,70,F,Single,Babil,40M - 60M,Blue,49,2,13293109,9587810,40,0.644
1004814,Existing Customer,50,M,Unknown,Diyala,10M - 20M,Blue,20,2,12009718,2984112,68,0.629
1004815,Existing Customer,33,M,Divorced,Nineveh,Unknown,Blue,35,3,12905121,4154631,71,0.567
1004816,Existing Customer,47,M,Married,Nineveh,60M+,Blue,45,2,24162679,12031754,48,0.184
1004817,Existing Customer,27,F,Single,Basra,Less than 10M,Blue,46,6,8000395,10634909,41,0.478
1004818,Existing Customer,39,M,Married,Diyala,40M - 60M,Silver,30,1,11606160,7305555,80,0.569
1004819,Churned Customer,26,F,Unknown,Salah Al-Din,Unknown,Blue,37,3,11241007,1004706,39,0.048
1004820,Churned Customer,67,F,Married,Wasit,20M - 40M,Blue,43,6,4208281,2520065,17,0.051
1004821,Existing Customer,59,M,Unknown,Sulaymaniyah,10M - 20M,Blue,20,6,15113745,13551175,33,0.285
1004822,Churned Customer,28,M,Single,Wasit,Unknown,Blue,43,5,10792164,9603830,35,0.07
1004823,Churned Customer,47,M,Married,Najaf,Less than 10M,Silver,23,5,21057178,9902419,33,0.181
1004824,Existing Customer,29,M,Single,Qadisiyah,40M - 60M,Silver,32,1,2798164,4889463,61,0.666
1004825,Existing Customer,32,F,Single,Diyala,10M - 20M,Silver,36,1,22988276,4849860,119,0.222
1004826,Existing Customer,67,M,Married,Duhok,60M+,Blue,16,1,17587455,14345635,40,0.226
1004827,Existing Customer,30,M,Unknown,Babil,Unknown,Blue,41,0,24939612,5098747,14,0.738
1004828,Existing Customer,43,M,Married,Erbil,Unknown,Blue,27,0,13993089,3896916,117,0.149
1004829,Existing Customer,32,F,Single,Babil,20M - 40M,Blue,23,4,1886815,2551727,13,0.555
1004830,Churned Customer,58,M,Single,Anbar,40M - 60M,Blue,54,6,19287235,12651249,32,0.005
1004831,Existing Customer,58,M,Unknown,Qadisiyah,20M - 40M,Blue,58,0,12046785,9172992,18,0.478
1004832,Existing Customer,65,F,Single,Maysan,Unknown,Silver,17,2,20400474,9775354,59,0.198
1004833,Existing Customer,62,M,Unknown,Wasit,60M+,Blue,29,3,19145235,10830982,52,0.106
1004834,Churned Customer,66,M,Divorced,Sulaymaniyah,Less than 10M,Blue,43,4,2249668,1049000,30,0.054
1004835,Existing Customer,36,M,Divorced,Sulaymaniyah,40M - 60M,Blue,52,2,22087893,3125348,39,0.059
1004836,Existing Customer,43,F,Divorced,Duhok,Unknown,Blue,32,0,13897737,2902145,72,0.128
1004837,Existing Customer,59,M,Divorced,Salah Al-Din,Unknown,Blue,53,5,2463311,1339962,108,0.489
1004838,Churned Customer,60,F,Married,Wasit,40M - 60M,Blue,55,6,20245993,13467338,11,0.173
1004839,Existing Customer,44,M,Single,Anbar,60M+,Blue,49,1,19367764,8234369,87,0.494
1004840,Existing Customer,25,F,Married,Dhi Qar,40M - 60M,Blue,29,5,19553601,4923312,10,0.165
1004841,Existing Customer,56,M,Unknown,Nineveh,Unknown,Blue,35,0,1613885,13038633,100,0.177
1004842,Churned Customer,27,M,Married,Sulaymaniyah,60M+,Blue,56,6,10105451,4916119,16,0.135
1004843,Churned Customer,36,M,Single,Baghdad,Unknown,Blue,38,5,5046065,13183364,19,0.102
1004844,Existing Customer,64,F,Married,Dhi Qar,Less than 10M,Blue,43,1,19547440,9264217,99,0.705
1004845,Existing Customer,37,M,Unknown,Najaf,20M - 40M,Silver,29,1,6089190,13746677,115,0.568
1004846,Churned Customer,34,M,Married,Nineveh,10M - 20M,Blue,50,5,3204394,10960910,36,0.167
1004847,Existing Customer,50,M,Unknown,Nineveh,10M - 20M,Blue,30,0,23126913,3482994,100,0.514
1004848,Existing Customer,46,M,Married,Najaf,60M+,Blue,17,0,15475496,7793083,104,0.072
1004849,Existing Customer,66,F,Divorced,Dhi Qar,60M+,Blue,19,1,7569683,13347843,111,0.597
1004850,Existing Customer,56,M,Unknown,Wasit,40M - 60M,Blue,23,3,13147347,5118939,31,0.329
1004851,Churned Customer,55,F,Divorced,Maysan,10M - 20M,Blue,40,0,23371466,11293558,35,0.197
1004852,Existing Customer,30,F,Unknown,Sulaymaniyah,60M+,Blue,45,2,13096205,6117171,100,0.101
1004853,Existing Customer,70,F,Divorced,Anbar,10M - 20M,Blue,18,0,2253417,8443321,46,0.487
1004854,Churned Customer,70,F,Married,Basra,60M+,Blue,13,4,20555780,11748622,16,0.073
1004855,Existing Customer,22,M,Unknown,Anbar,Less than 10M,Blue,30,3,5724421,8246997,118,0.411
1004856,Existing Customer,50,F,Unknown,Erbil,20M - 40M,Blue,47,0,7037006,11254475,50,0.235
1004857,Existing Customer,59,M,Divorced,Sulaymaniyah,Less than 10M,Blue,48,0,11151232,8870838,84,0.383
1004858,Existing Customer,22,M,Single,Karbala,10M - 20M,Blue,26,2,6567737,10008461,79,0.323
1004859,Existing Customer,56,F,Divorced,Qadisiyah,Less than 10M,Blue,46,2,19881819,2806325,102,0.021
1004860,Churned Customer,26,F,Single,Dhi Qar,60M+,Blue,47,5,17812340,2859442,25,0.197
1004861,Churned Customer,56,F,Single,Qadisiyah,20M - 40M,Blue,12,6,6175017,6154128,17,0.186
1004862,Existing Customer,57,M,Married,Wasit,20M - 40M,Silver,58,2,23448492,9358965,76,0.411
1004863,Churned Customer,25,F,Divorced,Sulaymaniyah,60M+,Blue,52,6,9433349,11535660,15,0.194
1004864,Existing Customer,56,M,Divorced,Duhok,60M+,Blue,18,2,10771090,4097889,72,0.52
1004865,Existing Customer,40,F,Unknown,Qadisiyah,Unknown,Silver,55,0,23655432,2050502,120,0.357
1004866,Churned Customer,26,F,Unknown,Baghdad,20M - 40M,Blue,49,6,7312696,10872781,21,0.189
1004867,Existing Customer,47,M,Divorced,Najaf,60M+,Blue,27,2,1683789,8424060,108,0.735
1004868,Churned Customer,21,F,Single,Erbil,60M+,Gold,55,5,9801092,6975684,23,0.073
1004869,Churned Customer,32,F,Unknown,Salah Al-Din,40M - 60M,Silver,31,2,17107478,13867564,13,0.157
1004870,Churned Customer,39,M,Married,Baghdad,40M - 60M,Blue,40,0,16629422,1278001,37,0.15
1004871,Existing Customer,23,F,Married,Najaf,10M - 20M,Silver,56,1,11564027,8694412,94,0.362
1004872,Existing Customer,66,M,Married,Muthanna,Unknown,Blue,50,2,14496584,12539087,112,0.166
1004873,Existing Customer,48,F,Single,Basra,60M+,Gold,20,5,4821333,1680291,24,0.69
1004874,Churned Customer,36,F,Married,Baghdad,60M+,Blue,59,4,8932909,8048736,21,0.045
1004875,Churned Customer,40,F,Divorced,Kirkuk,Less than 10M,Blue,47,5,10412121,6215464,31,0.081
1004876,Existing Customer,65,M,Single,Karbala,20M - 40M,Blue,45,3,10677037,5933642,55,0.04
1004877,Existing Customer,32,F,Single,Duhok,40M - 60M,Blue,43,2,8728204,10850604,37,0.621
1004878,Existing Customer,43,M,Married,Wasit,40M - 60M,Silver,53,5,14425269,868616,98,0.499
1004879,Existing Customer,49,F,Married,Najaf,60M+,Silver,36,3,2437673,2505499,90,0.423
1004880,Existing Customer,24,F,Single,Najaf,Less than 10M,Blue,30,1,12207251,14793833,91,0.764
1004881,Churned Customer,61,F,Single,Karbala,20M - 40M,Silver,25,3,5959250,665570,7,0.01
1004882,Existing Customer,22,F,Divorced,Anbar,Unknown,Blue,56,3,10242678,2611972,114,0.443
1004883,Churned Customer,69,F,Married,Qadisiyah,10M - 20M,Blue,48,5,18618025,9938723,13,0.028
1004884,Existing Customer,50,M,Married,Dhi Qar,40M - 60M,Platinum,38,0,12341432,14474454,88,0.187
1004885,Churned Customer,47,M,Single,Erbil,Less than 10M,Blue,60,6,9084024,9981855,18,0.06
1004886,Existing Customer,56,F,Unknown,Basra,40M - 60M,Blue,47,3,12907461,4071046,49,0.665
1004887,Existing Customer,38,F,Married,Qadisiyah,40M - 60M,Blue,55,0,6062065,9849937,97,0.181
1004888,Churned Customer,46,F,Divorced,Najaf,10M - 20M,Blue,43,4,18429332,979722,16,0.08
1004889,Existing Customer,65,M,Divorced,Wasit,20M - 40M,Blue,54,3,20441364,10512127,19,0.269
1004890,Churned Customer,52,F,Single,Muthanna,20M - 40M,Blue,21,6,3357520,10889371,20,0.056
1004891,Existing Customer,30,M,Married,Erbil,10M - 20M,Silver,30,3,13514016,8976754,106,0.796
1004892,Existing Customer,70,M,Single,Babil,40M - 60M,Silver,28,0,6328372,7560137,69,0.559
